MATCHUP,GAME_ID,SEASON,GAME_DATE,HOME_TEAM_NICKNAME,HOME_TEAM_ID,AWAY_TEAM_NICKNAME,AWAY_TEAM_ID
01/04/2020 Pistons at Warriors,0021900532,2019-20,2020-01-04, Warriors,1610612744, Pistons,1610612765
01/02/2020 Warriors at Timberwolves,0021900512,2019-20,2020-01-02, Timberwolves,1610612750, Warriors,1610612744
12/31/2019 Warriors at Spurs,0021900502,2019-20,2019-12-31, Spurs,1610612759, Warriors,1610612744
12/27/2019 Suns at Warriors,0021900471,2019-20,2019-12-27, Warriors,1610612744, Suns,1610612756
12/25/2019 Rockets at Warriors,0021900457,2019-20,2019-12-25, Warriors,1610612744, Rockets,1610612745
12/23/2019 Timberwolves at Warriors,0021900454,2019-20,2019-12-23, Warriors,1610612744, Timberwolves,1610612750
12/18/2019 Warriors at Trail Blazers,0021900415,2019-20,2019-12-18, Trail Blazers,1610612757, Warriors,1610612744
12/15/2019 Kings at Warriors,0021900393,2019-20,2019-12-15, Warriors,1610612744, Kings,1610612758
12/13/2019 Warriors at Jazz,0021900379,2019-20,2019-12-13, Jazz,1610612762, Warriors,1610612744
12/11/2019 Knicks at Warriors,0021900366,2019-20,2019-12-11, Warriors,1610612744, Knicks,1610612752
12/09/2019 Grizzlies at Warriors,0021900351,2019-20,2019-12-09, Warriors,1610612744, Grizzlies,1610612763
12/04/2019 Warriors at Hornets,0021900306,2019-20,2019-12-04, Hornets,1610612766, Warriors,1610612744
12/01/2019 Warriors at Magic,0021900290,2019-20,2019-12-01, Magic,1610612753, Warriors,1610612744
11/29/2019 Warriors at Heat,0021900273,2019-20,2019-11-29, Heat,1610612748, Warriors,1610612744
11/25/2019 Thunder at Warriors,0021900250,2019-20,2019-11-25, Warriors,1610612744, Thunder,1610612760
11/22/2019 Warriors at Jazz,0021900223,2019-20,2019-11-22, Jazz,1610612762, Warriors,1610612744
11/19/2019 Warriors at Grizzlies,0021900198,2019-20,2019-11-19, Grizzlies,1610612763, Warriors,1610612744
11/13/2019 Warriors at Lakers,0021900159,2019-20,2019-11-13, Lakers,1610612747, Warriors,1610612744
11/11/2019 Jazz at Warriors,0021900144,2019-20,2019-11-11, Warriors,1610612744, Jazz,1610612762
11/09/2019 Warriors at Thunder,0021900131,2019-20,2019-11-09, Thunder,1610612760, Warriors,1610612744
11/08/2019 Warriors at Timberwolves,0021900120,2019-20,2019-11-08, Timberwolves,1610612750, Warriors,1610612744
11/06/2019 Warriors at Rockets,0021900107,2019-20,2019-11-06, Rockets,1610612745, Warriors,1610612744
11/04/2019 Trail Blazers at Warriors,0021900096,2019-20,2019-11-04, Warriors,1610612744, Trail Blazers,1610612757
11/02/2019 Hornets at Warriors,0021900083,2019-20,2019-11-02, Warriors,1610612744, Hornets,1610612766
11/01/2019 Spurs at Warriors,0021900076,2019-20,2019-11-01, Warriors,1610612744, Spurs,1610612759
10/30/2019 Suns at Warriors,0021900065,2019-20,2019-10-30, Warriors,1610612744, Suns,1610612756
10/27/2019 Warriors at Thunder,0021900036,2019-20,2019-10-27, Thunder,1610612760, Warriors,1610612744
10/24/2019 Clippers at Warriors,0021900016,2019-20,2019-10-24, Warriors,1610612744, Clippers,1610612746
08/14/2020 76ers at Rockets,0021901315,2019-20,2020-08-14, Rockets,1610612745, 76ers,1610612755
08/12/2020 Pacers at Rockets,0021901304,2019-20,2020-08-12, Rockets,1610612745, Pacers,1610612754
08/11/2020 Rockets at Spurs,0021901298,2019-20,2020-08-11, Spurs,1610612759, Rockets,1610612745
08/09/2020 Rockets at Kings,0021901290,2019-20,2020-08-09, Kings,1610612758, Rockets,1610612745
08/06/2020 Lakers at Rockets,0021901273,2019-20,2020-08-06, Rockets,1610612745, Lakers,1610612747
08/04/2020 Rockets at Trail Blazers,0021901261,2019-20,2020-08-04, Trail Blazers,1610612757, Rockets,1610612745
08/02/2020 Bucks at Rockets,0021901248,2019-20,2020-08-02, Rockets,1610612745, Bucks,1610612749
03/10/2020 Timberwolves at Rockets,0021900963,2019-20,2020-03-10, Rockets,1610612745, Timberwolves,1610612750
03/08/2020 Magic at Rockets,0021900953,2019-20,2020-03-08, Rockets,1610612745, Magic,1610612753
03/07/2020 Rockets at Hornets,0021900940,2019-20,2020-03-07, Hornets,1610612766, Rockets,1610612745
03/05/2020 Clippers at Rockets,0021900927,2019-20,2020-03-05, Rockets,1610612745, Clippers,1610612746
03/02/2020 Rockets at Knicks,0021900903,2019-20,2020-03-02, Knicks,1610612752, Rockets,1610612745
02/26/2020 Grizzlies at Rockets,0021900870,2019-20,2020-02-26, Rockets,1610612745, Grizzlies,1610612763
02/24/2020 Knicks at Rockets,0021900853,2019-20,2020-02-24, Rockets,1610612745, Knicks,1610612752
02/22/2020 Rockets at Jazz,0021900841,2019-20,2020-02-22, Jazz,1610612762, Rockets,1610612745
02/09/2020 Jazz at Rockets,0021900790,2019-20,2020-02-09, Rockets,1610612745, Jazz,1610612762
02/07/2020 Rockets at Suns,0021900774,2019-20,2020-02-07, Suns,1610612756, Rockets,1610612745
02/06/2020 Rockets at Lakers,0021900768,2019-20,2020-02-06, Lakers,1610612747, Rockets,1610612745
02/04/2020 Hornets at Rockets,0021900752,2019-20,2020-02-04, Rockets,1610612745, Hornets,1610612766
01/29/2020 Rockets at Trail Blazers,0021900712,2019-20,2020-01-29, Trail Blazers,1610612757, Rockets,1610612745
01/27/2020 Rockets at Jazz,0021900698,2019-20,2020-01-27, Jazz,1610612762, Rockets,1610612745
01/26/2020 Rockets at Nuggets,0021900685,2019-20,2020-01-26, Nuggets,1610612743, Rockets,1610612745
01/24/2020 Rockets at Timberwolves,0021900675,2019-20,2020-01-24, Timberwolves,1610612750, Rockets,1610612745
01/22/2020 Nuggets at Rockets,0021900662,2019-20,2020-01-22, Rockets,1610612745, Nuggets,1610612743
01/20/2020 Thunder at Rockets,0021900645,2019-20,2020-01-20, Rockets,1610612745, Thunder,1610612760
01/18/2020 Lakers at Rockets,0021900633,2019-20,2020-01-18, Rockets,1610612745, Lakers,1610612747
01/15/2020 Trail Blazers at Rockets,0021900611,2019-20,2020-01-15, Rockets,1610612745, Trail Blazers,1610612757
01/14/2020 Rockets at Grizzlies,0021900600,2019-20,2020-01-14, Grizzlies,1610612763, Rockets,1610612745
01/11/2020 Timberwolves at Rockets,0021900577,2019-20,2020-01-11, Rockets,1610612745, Timberwolves,1610612750
01/09/2020 Rockets at Thunder,0021900566,2019-20,2020-01-09, Thunder,1610612760, Rockets,1610612745
01/03/2020 76ers at Rockets,0021900520,2019-20,2020-01-03, Rockets,1610612745, 76ers,1610612755
12/31/2019 Nuggets at Rockets,0021900501,2019-20,2019-12-31, Rockets,1610612745, Nuggets,1610612743
12/28/2019 Nets at Rockets,0021900478,2019-20,2019-12-28, Rockets,1610612745, Nets,1610612751
12/23/2019 Rockets at Kings,0021900453,2019-20,2019-12-23, Kings,1610612758, Rockets,1610612745
12/21/2019 Rockets at Suns,0021900437,2019-20,2019-12-21, Suns,1610612756, Rockets,1610612745
12/19/2019 Rockets at Clippers,0021900419,2019-20,2019-12-19, Clippers,1610612746, Rockets,1610612745
12/16/2019 Spurs at Rockets,0021900396,2019-20,2019-12-16, Rockets,1610612745, Spurs,1610612759
12/14/2019 Pistons at Rockets,0021900386,2019-20,2019-12-14, Rockets,1610612745, Pistons,1610612765
12/13/2019 Rockets at Magic,0021900371,2019-20,2019-12-13, Magic,1610612753, Rockets,1610612745
12/09/2019 Kings at Rockets,0021900346,2019-20,2019-12-09, Rockets,1610612745, Kings,1610612758
12/07/2019 Suns at Rockets,0021900333,2019-20,2019-12-07, Rockets,1610612745, Suns,1610612756
12/05/2019 Rockets at Raptors,0021900318,2019-20,2019-12-05, Raptors,1610612761, Rockets,1610612745
12/03/2019 Rockets at Spurs,0021900303,2019-20,2019-12-03, Spurs,1610612759, Rockets,1610612745
11/27/2019 Heat at Rockets,0021900259,2019-20,2019-11-27, Rockets,1610612745, Heat,1610612748
11/22/2019 Rockets at Clippers,0021900224,2019-20,2019-11-22, Clippers,1610612746, Rockets,1610612745
11/20/2019 Rockets at Nuggets,0021900211,2019-20,2019-11-20, Nuggets,1610612743, Rockets,1610612745
11/18/2019 Trail Blazers at Rockets,0021900193,2019-20,2019-11-18, Rockets,1610612745, Trail Blazers,1610612757
11/16/2019 Rockets at Timberwolves,0021900179,2019-20,2019-11-16, Timberwolves,1610612750, Rockets,1610612745
11/15/2019 Pacers at Rockets,0021900169,2019-20,2019-11-15, Rockets,1610612745, Pacers,1610612754
11/13/2019 Clippers at Rockets,0021900157,2019-20,2019-11-13, Rockets,1610612745, Clippers,1610612746
11/04/2019 Rockets at Grizzlies,0021900093,2019-20,2019-11-04, Grizzlies,1610612763, Rockets,1610612745
11/03/2019 Rockets at Heat,0021900086,2019-20,2019-11-03, Heat,1610612748, Rockets,1610612745
11/01/2019 Rockets at Nets,0021900069,2019-20,2019-11-01, Nets,1610612751, Rockets,1610612745
10/30/2019 Rockets at Wizards,0021900061,2019-20,2019-10-30, Wizards,1610612764, Rockets,1610612745
10/28/2019 Thunder at Rockets,0021900045,2019-20,2019-10-28, Rockets,1610612745, Thunder,1610612760
10/24/2019 Bucks at Rockets,0021900015,2019-20,2019-10-24, Rockets,1610612745, Bucks,1610612749
08/14/2020 Thunder at Clippers,0021901317,2019-20,2020-08-14, Clippers,1610612746, Thunder,1610612760
08/12/2020 Clippers at Nuggets,0021901307,2019-20,2020-08-12, Nuggets,1610612743, Clippers,1610612746
08/09/2020 Nets at Clippers,0021901291,2019-20,2020-08-09, Clippers,1610612746, Nets,1610612751
08/08/2020 Clippers at Trail Blazers,0021901280,2019-20,2020-08-08, Trail Blazers,1610612757, Clippers,1610612746
08/04/2020 Suns at Clippers,0021901258,2019-20,2020-08-04, Clippers,1610612746, Suns,1610612756
07/30/2020 Clippers at Lakers,0021901232,2019-20,2020-07-30, Lakers,1610612747, Clippers,1610612746
03/08/2020 Lakers at Clippers,0021900948,2019-20,2020-03-08, Clippers,1610612746, Lakers,1610612747
03/03/2020 Clippers at Thunder,0021900912,2019-20,2020-03-03, Thunder,1610612760, Clippers,1610612746
03/01/2020 76ers at Clippers,0021900897,2019-20,2020-03-01, Clippers,1610612746, 76ers,1610612755
02/28/2020 Nuggets at Clippers,0021900886,2019-20,2020-02-28, Clippers,1610612746, Nuggets,1610612743
02/26/2020 Clippers at Suns,0021900871,2019-20,2020-02-26, Suns,1610612756, Clippers,1610612746
02/24/2020 Grizzlies at Clippers,0021900856,2019-20,2020-02-24, Clippers,1610612746, Grizzlies,1610612763
02/22/2020 Kings at Clippers,0021900835,2019-20,2020-02-22, Clippers,1610612746, Kings,1610612758
02/11/2020 Clippers at 76ers,0021900802,2019-20,2020-02-11, 76ers,1610612755, Clippers,1610612746
02/08/2020 Clippers at Timberwolves,0021900782,2019-20,2020-02-08, Timberwolves,1610612750, Clippers,1610612746
02/05/2020 Heat at Clippers,0021900763,2019-20,2020-02-05, Clippers,1610612746, Heat,1610612748
02/03/2020 Spurs at Clippers,0021900750,2019-20,2020-02-03, Clippers,1610612746, Spurs,1610612759
02/01/2020 Timberwolves at Clippers,0021900727,2019-20,2020-02-01, Clippers,1610612746, Timberwolves,1610612750
01/30/2020 Kings at Clippers,0021900719,2019-20,2020-01-30, Clippers,1610612746, Kings,1610612758
01/26/2020 Clippers at Magic,0021900689,2019-20,2020-01-26, Magic,1610612753, Clippers,1610612746
01/24/2020 Clippers at Heat,0021900673,2019-20,2020-01-24, Heat,1610612748, Clippers,1610612746
01/16/2020 Magic at Clippers,0021900618,2019-20,2020-01-16, Clippers,1610612746, Magic,1610612753
01/12/2020 Clippers at Nuggets,0021900589,2019-20,2020-01-12, Nuggets,1610612743, Clippers,1610612746
01/05/2020 Knicks at Clippers,0021900534,2019-20,2020-01-05, Clippers,1610612746, Knicks,1610612752
01/04/2020 Grizzlies at Clippers,0021900523,2019-20,2020-01-04, Clippers,1610612746, Grizzlies,1610612763
01/02/2020 Pistons at Clippers,0021900516,2019-20,2020-01-02, Clippers,1610612746, Pistons,1610612765
12/31/2019 Clippers at Kings,0021900499,2019-20,2019-12-31, Kings,1610612758, Clippers,1610612746
12/28/2019 Jazz at Clippers,0021900485,2019-20,2019-12-28, Clippers,1610612746, Jazz,1610612762
12/25/2019 Clippers at Lakers,0021900458,2019-20,2019-12-25, Lakers,1610612747, Clippers,1610612746
12/22/2019 Clippers at Thunder,0021900442,2019-20,2019-12-22, Thunder,1610612760, Clippers,1610612746
12/21/2019 Clippers at Spurs,0021900436,2019-20,2019-12-21, Spurs,1610612759, Clippers,1610612746
12/17/2019 Suns at Clippers,0021900406,2019-20,2019-12-17, Clippers,1610612746, Suns,1610612756
12/13/2019 Clippers at Timberwolves,0021900377,2019-20,2019-12-13, Timberwolves,1610612750, Clippers,1610612746
12/11/2019 Clippers at Raptors,0021900359,2019-20,2019-12-11, Raptors,1610612761, Clippers,1610612746
12/09/2019 Clippers at Pacers,0021900343,2019-20,2019-12-09, Pacers,1610612754, Clippers,1610612746
12/08/2019 Clippers at Wizards,0021900339,2019-20,2019-12-08, Wizards,1610612764, Clippers,1610612746
12/06/2019 Clippers at Bucks,0021900327,2019-20,2019-12-06, Bucks,1610612749, Clippers,1610612746
12/03/2019 Trail Blazers at Clippers,0021900305,2019-20,2019-12-03, Clippers,1610612746, Trail Blazers,1610612757
12/01/2019 Wizards at Clippers,0021900292,2019-20,2019-12-01, Clippers,1610612746, Wizards,1610612764
11/29/2019 Clippers at Spurs,0021900276,2019-20,2019-11-29, Spurs,1610612759, Clippers,1610612746
11/27/2019 Clippers at Grizzlies,0021900260,2019-20,2019-11-27, Grizzlies,1610612763, Clippers,1610612746
11/18/2019 Thunder at Clippers,0021900197,2019-20,2019-11-18, Clippers,1610612746, Thunder,1610612760
11/11/2019 Raptors at Clippers,0021900145,2019-20,2019-11-11, Clippers,1610612746, Raptors,1610612761
11/07/2019 Trail Blazers at Clippers,0021900115,2019-20,2019-11-07, Clippers,1610612746, Trail Blazers,1610612757
11/06/2019 Bucks at Clippers,0021900111,2019-20,2019-11-06, Clippers,1610612746, Bucks,1610612749
11/03/2019 Jazz at Clippers,0021900090,2019-20,2019-11-03, Clippers,1610612746, Jazz,1610612762
10/31/2019 Spurs at Clippers,0021900068,2019-20,2019-10-31, Clippers,1610612746, Spurs,1610612759
10/30/2019 Clippers at Jazz,0021900063,2019-20,2019-10-30, Jazz,1610612762, Clippers,1610612746
10/28/2019 Hornets at Clippers,0021900051,2019-20,2019-10-28, Clippers,1610612746, Hornets,1610612766
10/26/2019 Clippers at Suns,0021900035,2019-20,2019-10-26, Suns,1610612756, Clippers,1610612746
10/22/2019 Lakers at Clippers,0021900002,2019-20,2019-10-22, Clippers,1610612746, Lakers,1610612747
08/13/2020 Kings at Lakers,0021901310,2019-20,2020-08-13, Lakers,1610612747, Kings,1610612758
08/10/2020 Nuggets at Lakers,0021901296,2019-20,2020-08-10, Lakers,1610612747, Nuggets,1610612743
08/08/2020 Lakers at Pacers,0021901282,2019-20,2020-08-08, Pacers,1610612754, Lakers,1610612747
08/05/2020 Thunder at Lakers,0021901265,2019-20,2020-08-05, Lakers,1610612747, Thunder,1610612760
